Id,SalePrice
2735,133357.8575678821
2736,135425.5217108301
2737,117138.31542340128
2738,139000.41738547382
2739,159587.92032320471
2740,133270.25767043527
2741,144664.37444108198
2742,155403.12365326655
2743,155459.88641712244
2744,155689.04218852386
2745,140805.1649166578
2746,135120.14358906087
2747,152699.52967572052
2748,129859.84754239312
2749,126247.6623712159
2750,126999.24650087924
2751,130704.7298170063
2752,205718.3438927263
2753,151266.8800811882
2754,193907.27736853913
2755,139120.1061755412
2756,94629.63266818202
2757,73281.16532254918
2758,87756.43970778758
2759,161212.7269250608
2760,121450.45474857304
2761,140308.13118996177
2762,140427.4836022466
2763,186433.9717459283
2764,149116.32209687098
2765,286342.59074006585
2766,118269.21722846494
2767,86673.63127946272
2768,127267.15682149824
2769,130026.42159222045
2770,137806.83573301774
2771,102750.48261184426
2772,108515.5589923236
2773,164134.6695392673
2774,143403.98982944095
2775,115461.83579076803
2776,146672.06925626696
2777,151525.32258248772
2778,106529.69989908182
2779,121363.02469390765
2780,99498.7404021562
2781,93588.10099673447
2782,97366.51382610979
2783,95018.78018804714
2784,121862.87756698234
2785,132766.0692087568
2786,66755.90989503972
2787,128434.16487992354
2788,75622.77772262934
2789,163433.17569667476
2790,92594.14303735693
2791,113982.11661385538
2792,53369.79618901962
2793,145268.0704660076
2794,99023.05393491608
2795,118333.22547984109
2796,95735.20591043365
2797,206980.67259246044
2798,106868.31339435907
2799,118910.2832178516
2800,75874.16299479149
2801,109034.53358422822
2802,130961.19415842161
2803,168965.97019522398
2804,130943.62165088905
2805,98149.96362896365
2806,87017.90251866524
2807,159237.23913059363
2808,142521.33660430653
2809,133152.72789128826
2810,122575.41676555476
2811,158248.21135364965
2812,167879.18901360634
2813,157960.2206844739
2814,161750.69642448582
2815,97473.97026673859
2816,227343.76112613158
2817,151488.77543247072
2818,132712.29172051945
2819,166614.01803962752
2820,135721.86934727966
2821,108434.22908772666
2822,192819.62025568544
2823,296360.9361486323
2824,160071.55527654532
2825,141457.20639659298
2826,127848.6902039365
2827,140888.537531253
2828,224676.1998539588
2829,216356.04736030646
2830,231687.43666114527
2831,174849.05977125582
2832,234998.7232392946
2833,306200.19382074993
2834,225054.1544024546
2835,225385.84989321508
2836,190187.69020397513
2837,158219.0535153242
2838,148704.37378069718
2839,170741.08733688446
2840,202112.2745808817
2841,202347.2033997741
2842,227619.0675692158
2843,149755.33159020075
2844,174938.14587292835
2845,125490.53703915271
2846,207929.32027544675
2847,204625.60527847
2848,213639.39480646653
2849,196886.15983938644
2850,268797.65301375074
2851,215130.12422861237
2852,229789.14500125946
2853,231277.79258723898
2854,135994.8682442966
2855,199488.19279248323
2856,202700.78596804026
2857,188663.89483674298
2858,207834.99272020513
2859,114266.4467544752
2860,134817.39198161554
2861,128041.18002498617
2862,186807.82777296723
2863,130681.61299171027
2864,236297.3003514202
2865,147879.70909055648
2866,147690.68240809868
2867,99612.85066860427
2868,99096.85797476603
2869,98725.95481541115
2870,122210.0243433549
2871,89218.04326497274
2872,51901.99969426782
2873,100678.41121343506
2874,139976.6508830942
2875,120256.92458418156
2876,166171.23243809078
2877,142691.61499392745
2878,160288.9836580686
2879,135877.0129942289
2880,107180.94002727327
2881,143829.96512378537
2882,174421.14092911087
2883,196615.29240074914
2884,195699.03786416593
2885,188702.341363094
2886,229509.93034191147
2887,102354.72559131078
2888,141177.83327203308
2889,62436.835851882366
2890,78980.02108639144
2891,138780.82309050814
2892,43571.31672675591
2893,69810.3600119597
2894,53760.218332571356
2895,332844.91091080743
2896,271694.99519370665
2897,211532.96770467793
2898,148125.24188737938
2899,208234.13846779065
2900,160244.94477966506
2901,218464.5312446243
2902,177318.27592366617
2903,318797.4635404524
2904,339244.1709358972
2905,86469.60408673441
2906,192850.1869367608
2907,114886.04442955418
2908,128851.7680811675
2909,154003.66476610705
2910,75889.81582646567
2911,84467.43503636512
2912,152892.51543921113
2913,85372.2051258069
2914,81423.3444866919
2915,89194.92774205915
2916,86463.59233498342
2917,164298.1412842036
2918,122342.75861629189
2919,224523.91575411175
